Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
426	400.000	-0.017	400.002	0.817	3.711	1773331466.492
427	400.000	-0.024	400.001	0.544	3.482	1773331466.795
428	400.000	0.004	399.999	0.346	3.513	1773331467.097
429	400.000	0.020	399.999	0.231	2.196	1773331467.365
430	400.000	-0.005	399.999	0.367	1.320	1773331467.604
431	400.000	0.024	399.998	0.585	1.272	1773331467.870
432	400.000	-0.013	400.003	0.671	0.969	1773331468.115
433	400.000	-0.039	399.997	0.458	0.919	1773331468.345
434	400.000	0.036	400.002	0.534	0.767	1773331468.611
435	400.000	0.028	399.999	0.250	0.122	1773331468.855
436	400.000	-0.007	399.999	0.045	3.576	1773331469.120
437	400.000	0.015	399.999	0.564	4.108	1773331469.438
438	400.000	-0.006	400.001	0.740	4.175	1773331469.689
439	400.000	-0.015	399.997	0.856	3.841	1773331469.958
440	400.000	0.014	400.002	0.669	3.727	1773331470.257
441	400.000	0.026	399.999	0.577	3.602	1773331470.526
442	400.000	-0.000	399.996	0.404	3.224	1773331470.830
443	400.000	0.020	400.000	0.371	1.607	1773331471.120
444	400.000	0.029	399.999	0.467	1.194	1773331471.383
445	400.000	-0.001	400.003	0.620	1.199	1773331471.634
446	400.000	0.007	400.002	0.778	0.818	1773331471.874
447	400.000	0.000	399.999	0.734	0.798	1773331472.137
448	400.000	0.037	400.000	0.375	0.559	1773331472.446
449	400.000	-0.032	400.000	0.054	0.392	1773331472.778
450	400.000	0.032	400.001	0.460	3.937	1773331473.058
451	400.000	0.022	400.002	0.723	3.916	1773331473.379
452	400.000	-0.007	400.004	0.898	3.916	1773331473.696
453	400.000	0.032	400.003	0.699	3.730	1773331474.016
454	400.000	-0.011	400.000	0.429	3.459	1773331474.339
455	400.000	0.020	400.002	0.297	3.209	1773331474.617
456	400.000	-0.026	400.000	0.411	1.515	1773331474.883
457	400.000	-0.020	400.002	0.440	1.258	1773331475.136
458	400.000	-0.005	399.997	0.748	1.231	1773331475.441
459	400.000	0.025	400.004	0.692	0.917	1773331475.674
