Frequency Set (GHz)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)
400.000	400.001	0.891	1.996
400.000	400.000	0.831	1.673
400.000	400.000	0.773	1.339
400.000	400.001	0.980	0.672
400.000	400.002	1.024	0.160
400.000	400.001	1.171	6.151
400.000	399.999	1.001	5.721
400.000	399.999	0.755	5.372
400.000	400.004	0.450	4.394
400.000	400.004	0.558	3.219
400.000	399.998	0.605	2.649
400.000	400.000	0.787	2.376
400.000	399.998	0.850	2.018
400.000	400.000	0.811	1.655
400.000	399.998	0.863	1.230
400.000	400.002	1.112	0.422
400.000	400.001	1.001	0.101
400.000	399.999	1.105	6.031
400.000	399.999	1.049	5.705
400.000	399.999	0.853	5.229
400.000	399.999	0.487	4.586
400.000	400.004	0.530	3.407
400.000	399.999	0.669	2.865
400.000	399.999	0.831	2.250
400.000	400.001	0.804	2.024
400.000	400.001	0.852	1.696
400.000	400.000	0.851	1.314
400.000	400.003	1.005	0.781
400.000	399.999	1.052	0.280
400.000	399.998	1.145	6.128
400.000	399.997	1.014	5.763
400.000	399.998	0.738	5.180
400.000	400.000	0.443	4.380
400.000	399.999	0.402	3.323
400.000	399.999	0.627	2.715
400.000	400.000	0.782	2.315
400.000	400.003	0.899	1.978
400.000	400.001	0.819	1.723
400.000	400.000	0.829	1.275
400.000	400.001	0.884	0.842
400.000	400.001	1.214	0.206
400.000	399.998	1.150	5.955
400.000	399.998	1.011	5.642
400.000	400.001	0.783	5.142
400.000	399.998	0.479	4.172
400.000	399.998	0.535	3.323
400.000	399.999	0.682	2.813
400.000	400.000	0.750	2.254
400.000	400.002	0.824	2.085
400.000	400.002	0.812	1.714
400.000	399.999	0.749	1.335
400.000	400.002	0.868	0.615
400.000	399.999	1.003	0.205
400.000	399.998	1.242	6.162
400.000	399.999	1.100	5.759
400.000	400.000	0.770	5.293
400.000	399.998	0.539	4.416
400.000	400.000	0.535	3.524
400.000	399.995	0.646	2.757
400.000	399.998	0.750	2.285
400.000	399.999	0.885	2.014
400.000	400.002	0.783	1.641
400.000	400.000	0.769	1.137
400.000	399.997	1.039	0.757
400.000	400.001	1.126	0.266
400.000	399.998	1.092	6.168
400.000	399.999	1.074	5.804
400.000	399.995	0.779	5.405
400.000	400.001	0.480	4.390
400.000	400.002	0.485	3.519
400.000	399.998	0.680	2.813
400.000	400.001	0.770	2.375
400.000	400.001	0.761	1.988
400.000	399.999	0.822	1.839
400.000	400.000	0.750	1.375
400.000	400.001	0.811	0.819
400.000	399.995	1.025	0.397
400.000	400.004	1.144	6.197
400.000	399.998	1.041	5.811
400.000	399.999	0.798	5.394
400.000	399.996	0.501	4.721
400.000	400.003	0.394	3.527
400.000	400.001	0.555	2.856
400.000	400.003	0.698	2.323
400.000	399.999	0.822	2.017
400.000	400.001	0.798	1.753
400.000	399.996	0.808	1.193
400.000	400.002	0.959	0.682
400.000	399.999	1.148	0.321
400.000	400.002	1.169	5.995
400.000	400.001	0.976	5.613
400.000	400.000	0.614	5.137
400.000	400.001	0.484	4.014
400.000	400.000	0.417	3.077
400.000	399.998	0.652	2.684
400.000	399.997	0.763	2.289
400.000	400.000	0.801	2.032
400.000	400.001	0.839	1.865
400.000	399.999	0.803	1.462
400.000	399.999	0.894	0.966
400.000	399.999	1.053	0.483
400.000	400.000	1.085	0.102
400.000	400.000	1.120	6.002
400.000	399.999	0.909	5.633
400.000	400.003	0.633	5.115
400.000	400.003	0.559	4.126
400.000	400.003	0.516	3.167
400.000	399.998	0.704	2.610
400.000	399.998	0.824	2.149
400.000	399.996	0.877	1.984
400.000	400.000	0.819	1.489
400.000	399.998	0.899	0.927
400.000	399.999	1.089	0.488
400.000	400.000	1.172	0.065
400.000	400.000	1.093	5.748
400.000	400.001	0.854	5.370
400.000	400.001	0.576	4.812
400.000	399.997	0.466	3.798
400.000	399.998	0.499	3.094
400.000	399.999	0.655	2.594
400.000	399.998	0.804	2.133
400.000	400.000	0.801	1.799
400.000	400.000	0.862	1.366
400.000	400.000	0.862	1.101
400.000	400.002	1.050	0.533
400.000	399.998	1.124	0.095
400.000	400.000	1.051	5.940
400.000	400.002	0.971	5.546
400.000	399.999	0.712	5.123
400.000	399.997	0.376	4.089
400.000	400.001	0.510	2.963
400.000	399.997	0.655	2.538
400.000	400.004	0.793	2.082
400.000	400.001	0.778	1.750
400.000	399.999	0.804	1.518
400.000	399.999	0.906	0.906
400.000	400.002	0.969	0.490
400.000	400.004	1.167	0.103
400.000	400.000	1.057	5.973
400.000	400.000	0.774	5.411
400.000	400.002	0.546	4.753
400.000	400.000	0.451	3.699
400.000	399.995	0.549	2.859
400.000	400.002	0.691	2.378
400.000	400.002	0.704	1.936
400.000	400.003	0.789	1.672
400.000	400.006	0.857	1.381
400.000	399.998	0.831	0.885
400.000	399.998	1.016	0.440
400.000	399.998	1.171	0.028
400.000	399.998	1.094	5.993
400.000	400.001	0.920	5.646
400.000	399.999	0.689	5.045
400.000	399.998	0.520	4.126
400.000	399.999	0.476	3.311
400.000	400.002	0.655	2.686
400.000	400.000	0.773	2.312
400.000	399.998	0.841	1.978
400.000	399.996	0.743	1.617
400.000	399.999	0.909	1.070
400.000	400.000	0.989	0.651
400.000	400.000	1.057	0.181
400.000	400.001	1.066	5.992
400.000	400.000	0.951	5.629
400.000	400.000	0.743	5.189
400.000	400.000	0.464	3.880
400.000	400.004	0.491	3.073
400.000	399.999	0.603	2.527
400.000	400.003	0.725	2.293
400.000	399.998	0.812	1.898
400.000	400.000	0.744	1.513
400.000	400.003	0.827	1.083
400.000	400.001	0.951	0.526
400.000	400.000	1.091	0.112
400.000	399.996	1.073	6.076
400.000	399.999	0.984	5.723
400.000	400.002	0.696	5.295
400.000	400.002	0.464	4.221
400.000	399.999	0.467	3.529
400.000	399.998	0.623	2.740
400.000	400.001	0.692	2.217
400.000	400.000	0.816	1.895
400.000	400.000	0.799	1.634
400.000	400.002	0.866	1.067
400.000	400.002	1.038	0.759
400.000	400.001	1.048	0.201
400.000	400.002	1.138	6.014
400.000	400.000	0.973	5.637
400.000	400.002	0.771	5.371
400.000	400.000	0.449	4.452
400.000	399.999	0.461	3.462
400.000	400.000	0.570	2.721
400.000	400.005	0.703	2.290
400.000	399.998	0.773	1.915
400.000	399.996	0.749	1.453
400.000	399.999	0.920	1.009
400.000	399.999	0.947	0.543
400.000	399.998	1.052	0.155
400.000	399.998	1.030	5.843
400.000	400.001	0.994	5.533
400.000	400.004	0.690	4.998
400.000	400.005	0.431	4.280
400.000	400.000	0.417	3.131
400.000	399.997	0.571	2.558
400.000	400.002	0.695	2.172
400.000	400.000	0.806	1.861
400.000	400.000	0.787	1.573
400.000	400.001	0.918	1.160
400.000	400.000	0.861	0.603
400.000	399.999	1.101	0.249
400.000	399.998	1.144	6.105
400.000	399.999	0.984	5.707
400.000	399.999	0.805	5.359
400.000	400.000	0.492	4.690
400.000	400.000	0.432	3.362
400.000	400.001	0.562	2.578
400.000	399.998	0.747	2.103
400.000	399.998	0.756	1.918
400.000	400.001	0.848	1.621
400.000	399.999	0.882	1.275
400.000	400.001	0.974	0.817
400.000	400.001	1.010	0.321
400.000	400.001	1.179	6.243
400.000	400.002	0.980	5.828
400.000	400.002	0.847	5.445
400.000	400.000	0.545	4.925
400.000	400.000	0.430	3.871
400.000	400.003	0.507	3.178
400.000	400.000	0.670	2.645
400.000	399.999	0.729	2.301
400.000	400.000	0.804	1.827
400.000	400.002	0.850	1.405
400.000	400.001	0.957	1.081
400.000	400.000	0.997	0.450
400.000	399.999	1.161	0.069
400.000	400.001	1.074	6.009
400.000	400.000	0.838	5.486
400.000	400.001	0.622	4.816
400.000	399.998	0.494	3.866
400.000	400.000	0.606	2.547
400.000	399.999	0.741	2.128
400.000	399.999	0.646	1.903
400.000	400.002	0.795	1.582
400.000	400.001	0.854	1.182
400.000	400.002	0.878	0.785
400.000	400.003	1.001	0.281
400.000	400.000	1.076	6.093
400.000	399.998	1.034	5.848
400.000	399.998	0.672	5.322
400.000	400.000	0.520	4.794
400.000	400.000	0.402	4.067
400.000	400.001	0.543	3.238
400.000	400.003	0.605	2.509
400.000	400.001	0.743	2.175
400.000	400.002	0.763	1.766
400.000	400.003	0.800	1.316
400.000	400.001	0.750	0.910
400.000	400.000	1.054	0.415
400.000	399.999	1.111	6.184
400.000	399.998	1.008	5.826
400.000	400.003	0.774	5.342
400.000	399.999	0.519	4.746
400.000	399.999	0.446	3.795
400.000	400.004	0.578	2.868
400.000	400.002	0.767	2.344
400.000	399.997	0.802	1.988
400.000	400.002	0.886	1.593
400.000	399.998	0.831	1.179
400.000	399.998	0.962	0.722
400.000	400.000	0.987	0.279
400.000	399.999	1.079	6.261
400.000	399.999	1.007	5.893
400.000	399.997	0.775	5.513
400.000	399.995	0.535	4.903
400.000	399.996	0.471	3.942
400.000	399.997	0.506	3.259
400.000	399.999	0.676	2.594
400.000	399.997	0.629	2.176
400.000	399.998	0.789	1.697
400.000	400.001	0.832	1.516
400.000	399.997	0.887	0.996
400.000	400.000	1.036	0.474
400.000	399.999	1.113	0.029
400.000	400.003	1.075	5.977
400.000	400.000	0.934	5.503
400.000	400.002	0.646	4.874
400.000	400.000	0.427	4.162
400.000	399.999	0.440	3.515
400.000	400.000	0.532	2.868
400.000	399.999	0.637	2.403
400.000	400.002	0.699	1.954
400.000	400.004	0.862	1.507
400.000	400.000	0.827	1.238
400.000	400.003	0.951	0.798
400.000	400.003	1.035	0.337
400.000	399.999	1.092	6.269
400.000	399.999	1.070	5.921
400.000	400.001	0.846	5.477
400.000	400.001	0.499	4.816
400.000	399.998	0.401	4.093
400.000	400.002	0.462	3.145
400.000	400.000	0.599	2.483
400.000	400.001	0.712	2.008
400.000	399.999	0.750	1.650
400.000	400.002	0.862	1.297
400.000	400.004	0.941	0.765
400.000	400.000	1.073	0.372
400.000	400.000	1.097	6.257
400.000	400.000	1.024	5.840
400.000	400.001	0.803	5.474
400.000	400.002	0.567	4.755
400.000	400.001	0.437	3.925
400.000	399.999	0.441	3.009
400.000	400.002	0.620	2.356
400.000	400.002	0.759	2.188
400.000	399.997	0.735	1.679
400.000	400.001	0.773	1.176
400.000	400.004	0.937	0.636
400.000	400.000	1.096	0.286
400.000	400.002	1.092	6.234
400.000	400.001	1.034	5.807
400.000	400.001	0.808	5.365
400.000	400.002	0.540	4.570
400.000	400.002	0.562	3.809
400.000	400.000	0.516	2.960
400.000	399.998	0.587	2.235
400.000	400.001	0.677	2.050
400.000	400.000	0.839	1.660
400.000	399.998	0.956	1.220
400.000	400.001	0.945	0.681
400.000	399.996	1.088	0.204
400.000	399.998	1.062	6.157
400.000	400.000	1.009	5.718
400.000	400.000	0.785	5.263
400.000	399.997	0.601	4.851
400.000	399.999	0.542	3.919
400.000	400.000	0.444	3.153
400.000	399.996	0.630	2.557
400.000	399.999	0.229	0.984
400.000	400.000	0.903	1.787
400.000	400.000	0.786	1.428
400.000	399.997	0.975	0.936
400.000	399.999	1.096	0.422
400.000	400.003	1.176	0.010
400.000	400.001	1.081	5.876
400.000	399.996	0.810	5.512
400.000	400.000	0.612	4.781
400.000	399.995	0.461	3.863
400.000	399.998	0.522	2.886
400.000	400.001	0.584	2.382
400.000	400.003	0.699	1.955
400.000	400.003	0.800	1.618
400.000	400.002	0.772	1.272
400.000	399.999	0.902	0.648
400.000	399.998	1.008	0.240
400.000	400.000	1.167	6.197
400.000	399.999	0.969	5.802
400.000	399.999	0.818	5.406
400.000	399.999	0.613	4.646
400.000	400.005	0.595	3.997
400.000	400.001	0.429	3.263
400.000	400.002	0.415	2.520
400.000	399.999	0.591	2.108
400.000	400.002	0.670	1.848
400.000	400.001	0.709	1.557
400.000	400.002	0.912	1.180
400.000	400.000	0.993	0.737
400.000	399.999	1.097	0.281
400.000	399.996	1.129	6.003
400.000	400.002	1.034	5.639
400.000	400.003	0.681	5.248
400.000	400.000	0.535	4.501
400.000	399.998	0.435	3.613
400.000	400.003	0.479	2.882
400.000	400.001	0.583	2.241
400.000	400.004	0.698	1.932
400.000	399.997	0.770	1.639
400.000	400.001	0.905	1.287
400.000	400.003	1.040	0.633
400.000	400.001	1.181	0.242
400.000	399.999	1.084	6.133
400.000	400.000	0.972	5.670
400.000	400.000	0.730	5.066
400.000	399.997	0.447	4.495
400.000	400.002	0.403	3.098
400.000	400.004	0.590	2.687
400.000	400.003	0.644	2.208
400.000	399.998	0.786	1.588
400.000	399.999	0.802	1.044
400.000	399.997	0.958	0.687
400.000	400.001	1.156	0.266
400.000	399.996	1.157	6.049
400.000	400.000	0.938	5.655
400.000	400.003	0.768	5.350
400.000	399.998	0.537	4.567
400.000	400.001	0.422	4.025
400.000	400.000	0.505	2.830
400.000	400.002	0.505	2.514
400.000	399.997	0.640	2.084
400.000	399.998	0.726	1.742
400.000	400.000	0.747	1.331
400.000	400.000	0.894	0.813
400.000	400.001	1.114	0.338
400.000	399.998	1.210	0.060
400.000	400.000	1.088	5.886
400.000	400.000	0.806	5.442
400.000	399.997	0.575	4.876
400.000	399.998	0.393	4.347
400.000	399.998	0.501	3.218
400.000	399.997	0.538	2.536
400.000	399.997	0.647	2.147
400.000	399.998	0.733	1.728
400.000	399.999	0.886	1.327
400.000	400.000	1.060	0.725
400.000	399.998	1.102	0.240
400.000	399.998	1.200	6.232
400.000	400.001	1.021	5.708
400.000	399.998	0.760	5.213
400.000	399.997	0.476	4.486
400.000	399.999	0.430	3.674
400.000	400.002	0.548	3.065
400.000	400.002	0.582	2.376
400.000	400.001	0.623	2.066
400.000	399.997	0.687	1.706
400.000	400.002	0.821	1.152
400.000	400.003	0.902	0.881
400.000	400.002	1.017	0.542
400.000	399.996	1.118	0.088
400.000	399.997	1.035	5.987
400.000	400.004	0.935	5.517
400.000	400.000	0.661	5.255
400.000	399.999	0.551	4.528
400.000	399.999	0.407	3.564
400.000	400.002	0.493	2.875
400.000	399.999	0.621	2.416
400.000	400.000	0.656	1.954
400.000	399.999	0.746	1.662
400.000	399.999	0.896	1.176
400.000	399.999	0.979	0.685
400.000	400.001	1.156	0.192
400.000	400.000	1.160	6.016
400.000	400.002	0.944	5.809
400.000	399.999	0.757	5.311
400.000	400.000	0.592	4.613
400.000	400.000	0.480	3.506
400.000	400.002	0.574	2.794
400.000	399.998	0.688	2.420
400.000	400.003	0.648	1.978
400.000	400.000	0.783	1.419
400.000	399.998	1.031	1.082
400.000	400.000	1.031	0.624
400.000	399.996	1.020	0.178
400.000	399.996	1.167	6.214
400.000	400.000	0.987	5.649
400.000	400.000	0.710	5.261
400.000	399.999	0.482	4.630
400.000	400.001	0.497	3.949
400.000	400.001	0.485	3.186
400.000	400.000	0.609	2.346
400.000	399.996	0.624	2.081
400.000	399.998	0.756	1.711
400.000	399.999	0.879	1.311
400.000	399.997	1.001	0.880
400.000	399.999	1.127	0.522
400.000	399.998	1.108	6.178
400.000	400.000	1.060	5.754
400.000	400.001	0.766	5.422
400.000	399.998	0.543	4.712
400.000	400.003	0.470	3.930
400.000	399.997	0.538	3.164
400.000	400.002	0.596	2.419
400.000	400.002	0.677	2.014
400.000	400.001	0.814	1.490
400.000	400.001	0.899	1.122
400.000	399.998	1.109	0.709
400.000	400.001	1.133	0.260
400.000	400.000	1.111	6.157
400.000	400.001	0.898	5.731
400.000	400.001	0.720	5.271
400.000	400.000	0.561	4.422
400.000	399.995	0.407	3.525
400.000	399.999	0.551	2.923
400.000	400.002	0.658	2.337
400.000	399.997	0.708	1.812
400.000	400.000	0.742	1.530
400.000	400.002	0.914	1.101
400.000	400.000	0.986	0.634
400.000	399.999	1.028	0.438
400.000	400.001	1.173	6.204
400.000	400.001	0.973	5.641
400.000	400.000	0.705	5.317
400.000	400.002	0.630	4.613
400.000	400.002	0.403	3.643
400.000	399.998	0.590	2.946
400.000	399.996	0.589	2.470
400.000	400.000	0.565	1.980
400.000	399.999	0.821	1.479
400.000	400.000	0.936	1.015
400.000	400.004	1.014	0.607
400.000	400.001	1.192	0.249
400.000	399.999	1.129	6.129
400.000	399.999	0.966	5.750
400.000	399.998	0.669	5.267
400.000	400.000	0.539	4.448
400.000	399.999	0.438	3.469
400.000	399.997	0.549	2.646
400.000	399.995	0.615	2.279
400.000	399.999	0.652	1.890
400.000	399.998	0.854	1.429
400.000	400.002	0.877	1.000
400.000	400.000	1.031	0.577
400.000	400.000	1.145	0.202
400.000	400.001	1.139	6.057
400.000	399.997	1.004	5.682
400.000	400.003	0.648	4.808
400.000	400.000	0.535	4.143
400.000	400.000	0.421	3.422
400.000	399.998	0.545	2.721
400.000	400.001	0.685	2.127
400.000	400.000	0.672	1.848
400.000	399.997	0.833	1.438
400.000	399.998	0.853	1.083
400.000	400.001	1.059	0.707
400.000	399.997	1.174	0.288
400.000	399.994	1.136	6.197
400.000	399.999	1.025	5.684
400.000	399.998	0.749	5.285
400.000	399.999	0.518	4.481
400.000	400.000	0.430	3.604
400.000	400.003	0.498	2.821
400.000	399.997	0.590	2.500
400.000	399.999	0.621	1.940
400.000	400.000	0.773	1.514
400.000	400.002	0.899	0.963
400.000	400.002	1.064	0.496
400.000	400.001	1.147	0.056
400.000	399.998	1.195	6.021
400.000	400.003	0.992	5.697
400.000	400.002	0.708	5.304
400.000	399.999	0.470	4.385
400.000	400.000	0.447	3.317
400.000	399.997	0.527	2.675
400.000	400.000	0.656	2.127
400.000	400.000	0.756	1.775
400.000	400.001	0.732	1.448
400.000	400.000	0.913	0.984
400.000	399.999	1.162	0.562
400.000	400.002	1.206	0.189
400.000	399.999	1.095	5.996
400.000	399.999	0.962	5.626
400.000	400.001	0.635	4.984
400.000	400.001	0.576	4.135
400.000	399.998	0.462	3.286
400.000	400.000	0.540	2.634
400.000	399.998	0.634	2.345
400.000	399.999	0.727	1.739
400.000	400.001	0.812	1.466
400.000	399.999	0.929	1.064
400.000	399.999	1.090	0.717
400.000	400.002	1.085	0.103
400.000	400.000	1.067	6.070
400.000	399.998	0.949	5.664
400.000	400.001	0.657	5.085
400.000	399.997	0.522	4.273
400.000	400.003	0.353	3.615
400.000	400.000	0.518	2.861
400.000	399.999	0.572	2.359
400.000	400.003	0.733	1.962
400.000	399.998	0.747	1.596
400.000	399.996	0.856	1.280
400.000	399.998	0.873	0.836
400.000	399.999	1.052	0.422
400.000	399.996	1.180	6.192
400.000	399.999	1.033	5.849
400.000	400.000	0.843	5.469
400.000	400.001	0.680	4.779
400.000	400.002	0.514	3.841
400.000	400.003	0.584	3.112
400.000	400.000	0.620	2.617
400.000	400.000	0.682	2.187
400.000	399.999	0.748	1.742
400.000	400.005	0.816	1.356
400.000	400.004	0.976	0.898
400.000	399.998	1.078	0.513
400.000	400.001	1.153	6.277
400.000	399.999	1.041	6.003
400.000	400.001	0.866	5.582
400.000	399.998	0.603	4.682
400.000	400.003	0.357	3.715
400.000	400.004	0.577	3.179
400.000	400.000	0.657	2.391
400.000	400.000	0.720	1.926
400.000	399.998	0.757	1.687
400.000	400.000	0.810	1.308
400.000	399.999	0.910	0.834
400.000	400.001	1.209	0.383
400.000	399.999	1.206	0.033
400.000	400.000	1.073	5.828
400.000	400.002	0.792	5.490
400.000	400.000	0.563	4.883
400.000	400.003	0.509	4.145
400.000	399.998	0.515	3.314
400.000	399.997	0.582	2.585
400.000	400.003	0.647	2.169
400.000	400.000	0.766	1.844
400.000	400.001	0.832	1.352
400.000	400.001	0.936	1.036
400.000	399.999	1.044	0.568
400.000	400.002	1.169	0.195
400.000	400.002	1.097	6.060
400.000	399.999	0.929	5.521
400.000	399.998	0.604	5.067
400.000	400.001	0.441	4.102
400.000	399.998	0.540	3.212
400.000	400.004	0.584	2.521
400.000	400.000	0.642	2.007
400.000	399.998	0.725	1.577
400.000	400.002	0.813	1.202
400.000	400.002	0.953	0.845
400.000	399.998	1.033	0.481
400.000	400.000	1.187	0.020
400.000	400.000	1.084	6.067
400.000	399.999	0.952	5.424
400.000	399.997	0.681	5.038
400.000	400.000	0.395	4.151
400.000	399.997	0.534	3.200
400.000	400.000	0.540	2.481
400.000	399.999	0.635	2.118
400.000	400.003	0.695	1.689
400.000	400.004	0.849	1.336
400.000	399.999	1.000	1.013
400.000	400.000	1.108	0.566
400.000	400.001	1.162	0.094
400.000	400.001	1.136	5.956
400.000	400.000	0.977	5.442
400.000	400.003	0.673	4.865
400.000	400.001	0.519	4.130
400.000	400.000	0.537	3.441
400.000	400.001	0.578	2.597
400.000	399.997	0.661	2.209
400.000	400.000	0.721	1.792
400.000	400.000	0.792	1.480
400.000	400.001	0.848	1.076
400.000	400.000	1.032	0.661
400.000	399.999	1.147	0.327
400.000	399.998	1.086	6.088
400.000	400.002	0.947	5.604
400.000	400.001	0.816	5.080
400.000	400.003	0.562	4.205
400.000	399.998	0.556	3.396
400.000	400.001	0.528	2.812
400.000	400.000	0.642	2.297
400.000	400.003	0.730	1.698
400.000	400.000	0.775	1.375
400.000	399.997	0.917	1.082
400.000	400.001	0.936	0.611
400.000	400.001	1.280	0.214
400.000	400.002	1.091	5.986
400.000	400.001	1.020	5.550
400.000	399.999	0.782	4.892
400.000	399.997	0.568	4.270
400.000	400.001	0.503	3.343
400.000	399.998	0.585	2.720
400.000	399.995	0.628	2.194
400.000	399.999	0.700	1.693
400.000	400.000	0.874	1.262
400.000	400.001	1.003	0.901
400.000	400.000	1.110	0.370
400.000	400.001	1.194	0.018
400.000	400.002	1.199	5.980
400.000	399.999	0.951	5.514
400.000	399.996	0.689	4.755
400.000	400.002	0.490	4.071
400.000	400.001	0.514	3.179
400.000	399.999	0.594	2.593
400.000	399.997	0.685	2.200
400.000	400.000	0.735	1.653
400.000	400.004	0.868	1.244
400.000	399.997	0.936	0.927
400.000	400.002	1.185	0.461
400.000	400.000	1.162	0.092
400.000	399.998	1.127	6.024
400.000	400.001	0.944	5.548
400.000	399.999	0.667	4.992
400.000	400.001	0.526	4.142
400.000	399.998	0.610	3.173
400.000	399.997	0.583	2.669
400.000	399.999	0.680	2.202
400.000	400.003	0.712	1.690
400.000	399.996	0.761	1.359
400.000	399.999	0.860	1.014
400.000	400.000	1.038	0.506
400.000	400.001	1.178	0.067
400.000	399.998	1.130	5.879
400.000	399.999	0.969	5.663
400.000	400.001	0.696	5.054
400.000	399.999	0.540	4.259
400.000	400.000	0.484	3.363
400.000	400.001	0.574	2.755
400.000	400.000	0.646	2.341
400.000	400.000	0.663	1.789
400.000	400.001	0.789	1.392
400.000	400.000	0.886	0.912
400.000	399.996	1.136	0.427
400.000	400.000	1.145	0.118
400.000	400.001	1.131	6.020
400.000	399.999	0.991	5.624
400.000	400.000	0.669	4.925
400.000	400.004	0.614	4.110
400.000	399.998	0.543	3.329
400.000	400.000	0.623	2.488
400.000	400.002	0.681	2.217
400.000	400.000	0.801	1.710
400.000	400.002	0.765	1.428
400.000	399.998	0.956	0.836
400.000	400.000	1.109	0.433
400.000	399.998	1.193	0.009
400.000	400.001	1.190	6.074
400.000	399.999	0.943	5.464
400.000	400.003	0.724	4.941
400.000	400.000	0.525	4.072
400.000	400.000	0.582	3.252
400.000	400.000	0.565	2.564
400.000	400.000	0.663	2.326
400.000	400.001	0.779	1.892
400.000	399.996	0.766	1.323
400.000	400.000	0.888	0.966
400.000	400.002	1.071	0.535
400.000	400.001	1.199	0.136
400.000	400.001	1.175	5.937
400.000	400.000	0.909	5.623
400.000	400.002	0.782	5.025
400.000	400.000	0.602	4.619
400.000	399.996	0.518	3.690
400.000	399.999	0.572	3.052
400.000	399.999	0.630	2.485
