Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
341	200.000	-0.051	200.000	0.875	0.083	1.328	1783013004.155
342	200.000	0.009	200.000	0.952	1.256	1.328	1783013004.384
343	200.000	0.038	199.999	0.755	1.530	1.328	1783013004.655
344	200.000	-0.030	200.002	1.075	2.100	1.328	1783013004.892
345	200.000	-0.048	200.001	1.270	3.281	1.328	1783013005.139
346	200.000	0.006	200.000	0.766	4.773	1.328	1783013005.407
347	200.000	-0.002	199.999	0.938	0.333	1.328	1783013005.637
348	200.000	-0.071	200.006	0.687	1.409	1.328	1783013005.906
349	200.000	0.015	199.999	0.776	1.440	1.328	1783013006.135
350	200.000	0.017	200.000	1.042	2.208	1.328	1783013006.397
351	200.000	-0.009	200.000	1.062	3.208	1.328	1783013006.636
352	200.000	-0.004	200.005	0.912	4.743	1.328	1783013006.899
353	200.000	-0.037	199.999	0.945	0.506	1.328	1783013007.147
354	200.000	0.042	200.002	0.736	1.152	1.328	1783013007.374
355	200.000	0.016	199.997	0.803	1.490	1.328	1783013007.647
356	200.000	-0.012	199.999	1.023	2.232	1.328	1783013007.880
357	200.000	-0.036	199.998	1.062	3.107	1.328	1783013008.136
358	200.000	0.004	199.995	0.834	5.012	1.328	1783013008.409
359	200.000	-0.010	199.999	0.814	0.146	1.328	1783013008.671
360	200.000	-0.008	200.001	0.679	1.301	1.328	1783013008.946
361	200.000	-0.004	199.994	0.371	2.293	1.328	1783013009.200
362	200.000	0.016	199.998	1.167	2.388	1.328	1783013009.433
363	200.000	-0.005	199.998	1.090	3.501	1.328	1783013009.707
364	200.000	-0.029	200.000	0.739	5.321	1.328	1783013009.959
365	200.000	0.016	199.999	0.759	0.513	1.328	1783013010.205
366	200.000	-0.033	200.001	0.757	1.607	1.328	1783013010.432
367	200.000	0.009	199.998	0.790	1.496	1.328	1783013010.682
368	200.000	-0.030	200.002	1.173	2.503	1.328	1783013010.964
369	200.000	0.000	199.999	1.072	3.828	1.328	1783013011.201
370	200.000	0.063	200.004	0.947	5.560	1.328	1783013011.526
371	200.000	0.036	200.000	0.828	0.806	1.328	1783013011.757
372	200.000	0.039	200.001	0.804	1.391	1.328	1783013012.004
373	200.000	0.055	199.999	0.809	1.819	1.328	1783013012.252
374	200.000	0.019	200.001	1.148	2.868	1.328	1783013012.510
375	200.000	0.077	200.001	1.074	4.206	1.328	1783013012.737
376	200.000	-0.025	200.001	0.798	5.827	1.328	1783013013.002
377	200.000	0.012	199.999	0.591	0.932	1.328	1783013013.261
378	200.000	0.045	200.001	1.272	1.190	1.328	1783013013.503
379	200.000	-0.017	200.004	0.882	1.866	1.328	1783013013.757
380	200.000	-0.013	200.001	1.188	2.880	1.328	1783013013.994
381	200.000	-0.021	200.001	0.999	4.162	1.328	1783013014.248
382	200.000	-0.013	200.004	0.897	5.882	1.328	1783013014.497
383	200.000	-0.090	199.999	1.091	1.052	1.328	1783013014.769
384	200.000	0.007	199.997	0.630	1.556	1.328	1783013015.017
385	200.000	0.181	200.001	0.755	2.078	1.328	1783013015.256
386	200.000	-0.101	199.998	1.393	3.075	1.328	1783013015.507
387	200.000	-0.013	200.000	1.304	4.212	1.328	1783013015.775
388	200.000	0.017	200.001	0.970	6.104	1.328	1783013016.012
389	200.000	0.006	200.000	0.778	1.034	1.328	1783013016.246
390	200.000	0.056	199.997	0.660	1.662	1.328	1783013016.496
391	200.000	0.076	200.000	0.855	1.989	1.328	1783013016.751
392	200.000	0.028	200.004	1.162	3.105	1.328	1783013017.028
393	200.000	-0.056	200.002	0.776	4.756	1.328	1783013017.255
394	200.000	-0.028	199.999	0.954	0.135	1.328	1783013017.514
395	200.000	-0.015	200.002	1.113	1.078	1.328	1783013017.751
396	200.000	0.049	199.997	0.804	1.459	1.328	1783013018.009
397	200.000	0.025	200.000	0.994	2.188	1.328	1783013018.253
398	200.000	0.010	200.001	0.994	3.234	1.328	1783013018.503
399	200.000	-0.068	200.001	1.442	4.801	1.328	1783013018.773
400	200.000	0.010	200.001	1.070	0.161	1.328	1783013019.005
401	200.000	-0.130	200.000	0.905	1.368	1.328	1783013019.269
402	200.000	0.019	200.000	0.737	1.614	1.328	1783013019.508
403	200.000	0.025	200.004	0.997	2.083	1.328	1783013019.751
