Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
376	100.000	-0.111	100.002	2.943	5.830	0.664	1783972545.815
377	100.000	0.221	100.002	3.033	5.831	0.664	1783972546.005
378	100.000	-0.055	99.998	2.972	5.847	0.664	1783972546.187
379	100.000	0.184	100.002	3.081	5.848	0.664	1783972546.385
380	100.000	0.236	100.000	3.175	5.808	0.664	1783972546.588
381	100.000	-0.088	100.002	3.149	5.821	0.664	1783972546.813
382	100.000	0.262	100.002	3.019	5.823	0.664	1783972546.996
383	100.000	0.282	99.996	3.160	5.932	0.664	1783972547.193
384	100.000	-0.226	100.001	3.084	5.791	0.664	1783972547.381
385	100.000	-0.180	100.002	2.988	5.877	0.664	1783972547.572
386	100.000	-0.015	99.999	3.094	5.819	0.664	1783972547.755
387	100.000	-0.219	100.000	3.066	5.874	0.664	1783972547.953
388	100.000	0.224	100.004	3.131	5.857	0.664	1783972548.122
389	100.000	-0.091	99.998	3.206	5.780	0.664	1783972548.322
390	100.000	-0.054	99.997	2.962	5.837	0.664	1783972548.531
391	100.000	-0.159	100.001	3.081	5.821	0.664	1783972548.764
392	100.000	-0.285	99.998	3.007	5.920	0.664	1783972548.951
393	100.000	-0.290	99.995	3.103	5.807	0.664	1783972549.134
394	100.000	0.079	100.005	3.222	5.793	0.664	1783972549.322
395	100.000	0.206	99.999	3.331	5.699	0.664	1783972549.505
396	100.000	0.179	100.002	3.207	5.782	0.664	1783972549.687
397	100.000	0.124	99.996	3.168	5.803	0.664	1783972549.881
398	100.000	-0.167	100.001	3.276	5.854	0.664	1783972550.074
399	100.000	0.157	99.998	3.252	5.740	0.664	1783972550.242
400	100.000	-0.104	100.003	3.289	5.849	0.664	1783972550.434
401	100.000	-0.072	100.003	3.303	5.781	0.664	1783972550.606
402	100.000	0.048	99.999	3.251	5.813	0.664	1783972550.807
403	100.000	-0.167	99.998	2.964	5.855	0.664	1783972550.983
