Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
273	100.000	-0.207	99.998	3.207	5.803	0.664	1783970010.389
274	100.000	0.039	99.998	3.192	5.791	0.664	1783970010.592
275	100.000	-0.106	99.999	3.195	5.810	0.664	1783970010.766
276	100.000	0.006	99.999	3.417	5.751	0.664	1783970010.959
277	100.000	0.302	99.998	3.362	5.741	0.664	1783970011.156
278	100.000	-0.013	100.004	3.215	5.746	0.664	1783970011.355
279	100.000	-0.194	100.000	3.340	5.782	0.664	1783970011.547
280	100.000	-0.115	100.001	3.309	5.748	0.664	1783970011.771
281	100.000	0.081	100.000	3.407	5.759	0.664	1783970011.967
282	100.000	0.094	100.000	3.368	5.730	0.664	1783970012.127
283	100.000	0.312	100.002	3.347	5.790	0.664	1783970012.319
284	100.000	-0.258	100.000	3.391	5.770	0.664	1783970012.520
285	100.000	-0.249	100.004	3.253	5.841	0.664	1783970012.712
286	100.000	0.125	99.998	3.236	5.818	0.664	1783970012.928
287	100.000	0.097	100.000	3.190	5.760	0.664	1783970013.117
288	100.000	-0.013	100.000	3.326	5.819	0.664	1783970013.334
289	100.000	-0.118	100.001	3.214	5.851	0.664	1783970013.539
290	100.000	-0.464	100.001	3.383	5.774	0.664	1783970013.785
291	100.000	-0.063	100.002	3.304	5.763	0.664	1783970013.974
292	100.000	0.139	100.003	3.362	5.781	0.664	1783970014.155
293	100.000	-0.054	100.002	3.413	5.795	0.664	1783970014.325
294	100.000	0.212	100.001	3.479	5.765	0.664	1783970014.542
295	100.000	0.374	100.001	3.389	5.719	0.664	1783970014.700
296	100.000	0.166	100.003	3.414	5.788	0.664	1783970014.903
297	100.000	-0.124	99.999	3.608	5.720	0.664	1783970015.079
298	100.000	-0.201	99.994	3.495	5.786	0.664	1783970015.275
299	100.000	-0.079	100.002	3.463	5.799	0.664	1783970015.452
300	100.000	0.003	100.002	3.591	5.750	0.664	1783970015.649
301	100.000	-0.025	99.999	3.581	5.768	0.664	1783970015.833
302	100.000	-0.210	100.001	3.509	5.785	0.664	1783970016.031
303	100.000	0.217	100.003	3.372	5.800	0.664	1783970016.226
304	100.000	0.381	100.001	3.435	5.776	0.664	1783970016.403
305	100.000	-0.327	99.998	3.445	5.815	0.664	1783970016.595
306	100.000	0.039	99.999	3.397	5.777	0.664	1783970016.780
307	100.000	0.077	99.998	3.438	5.785	0.664	1783970016.976
308	100.000	0.050	100.002	3.496	5.810	0.664	1783970017.177
309	100.000	0.104	99.998	3.467	5.800	0.664	1783970017.344
310	100.000	-0.211	99.996	3.362	5.809	0.664	1783970017.536
311	100.000	0.044	99.999	3.327	5.762	0.664	1783970017.713
312	100.000	0.028	100.002	3.553	5.770	0.664	1783970017.903
313	100.000	0.197	100.004	3.330	5.809	0.664	1783970018.098
314	100.000	0.078	99.998	3.360	5.815	0.664	1783970018.292
315	100.000	-0.328	100.000	3.517	5.741	0.664	1783970018.502
316	100.000	-0.068	100.001	3.635	5.729	0.664	1783970018.676
317	100.000	-0.040	99.999	3.283	5.807	0.664	1783970018.884
318	100.000	-0.201	100.002	3.370	5.832	0.664	1783970019.057
319	100.000	-0.121	100.003	3.333	5.797	0.664	1783970019.255
320	100.000	-0.067	99.997	3.332	5.772	0.664	1783970019.481
321	100.000	0.168	99.997	3.417	5.777	0.664	1783970019.681
322	100.000	0.069	99.999	3.309	5.772	0.664	1783970019.860
323	100.000	0.164	99.997	3.384	5.819	0.664	1783970020.055
324	100.000	0.026	100.001	3.565	5.684	0.664	1783970020.227
325	100.000	0.143	100.003	3.365	5.796	0.664	1783970020.435
326	100.000	-0.035	99.998	3.275	5.808	0.664	1783970020.621
327	100.000	0.247	100.002	3.250	5.712	0.664	1783970020.803
328	100.000	-0.022	99.999	3.436	5.866	0.664	1783970020.996
329	100.000	-0.135	100.004	3.394	5.790	0.664	1783970021.228
330	100.000	0.004	99.998	3.462	5.795	0.664	1783970021.446
331	100.000	-0.049	100.004	3.405	5.821	0.664	1783970021.678
332	100.000	0.015	100.004	3.390	5.789	0.664	1783970021.866
333	100.000	-0.003	100.000	3.126	5.872	0.664	1783970022.039
334	100.000	-0.064	100.000	3.517	5.794	0.664	1783970022.213
335	100.000	-0.007	99.999	3.362	5.786	0.664	1783970022.422
336	100.000	0.072	100.001	3.267	5.812	0.664	1783970022.595
337	100.000	0.151	99.998	3.490	5.777	0.664	1783970022.812
338	100.000	-0.174	99.996	3.407	5.809	0.664	1783970022.997
339	100.000	-0.100	100.005	3.488	5.799	0.664	1783970023.179
340	100.000	-0.325	100.002	3.480	5.789	0.664	1783970023.368
341	100.000	-0.017	100.003	3.245	5.770	0.664	1783970023.552
342	100.000	-0.164	100.001	3.320	5.815	0.664	1783970023.740
343	100.000	0.083	100.004	3.338	5.831	0.664	1783970023.917
344	100.000	-0.314	100.002	3.299	5.792	0.664	1783970024.105
345	100.000	0.051	100.000	3.240	5.834	0.664	1783970024.284
346	100.000	0.032	100.003	3.307	5.814	0.664	1783970024.479
347	100.000	-0.172	100.006	3.334	5.761	0.664	1783970024.663
348	100.000	-0.241	99.999	3.345	5.834	0.664	1783970024.831
349	100.000	0.092	100.000	3.342	5.759	0.664	1783970025.070
350	100.000	-0.082	100.000	3.294	5.760	0.664	1783970025.249
351	100.000	0.067	100.000	3.345	5.773	0.664	1783970025.457
352	100.000	0.046	99.995	3.238	5.859	0.664	1783970025.656
353	100.000	-0.157	99.998	3.348	5.785	0.664	1783970025.849
354	100.000	0.127	99.998	3.291	5.879	0.664	1783970026.017
355	100.000	0.350	100.001	3.368	5.729	0.664	1783970026.210
356	100.000	-0.210	99.999	3.273	5.822	0.664	1783970026.403
357	100.000	0.061	100.001	3.305	5.806	0.664	1783970026.573
358	100.000	0.190	99.997	3.270	5.815	0.664	1783970026.774
359	100.000	0.430	100.004	3.386	5.765	0.664	1783970027.046
360	100.000	0.251	100.001	3.308	5.748	0.664	1783970027.279
361	100.000	0.085	99.999	3.429	5.730	0.664	1783970027.452
362	100.000	0.515	100.004	3.365	5.739	0.664	1783970027.645
363	100.000	0.029	100.000	3.338	5.693	0.664	1783970027.814
364	100.000	0.333	99.999	3.363	5.782	0.664	1783970028.021
365	100.000	-0.021	100.000	3.335	5.720	0.664	1783970028.216
366	100.000	-0.350	99.998	3.258	5.838	0.664	1783970028.399
367	100.000	-0.264	99.999	3.268	5.733	0.664	1783970028.579
368	100.000	0.516	99.996	3.461	5.676	0.664	1783970028.756
369	100.000	0.216	100.002	3.290	5.745	0.664	1783970028.966
370	100.000	0.042	100.000	3.417	5.774	0.664	1783970029.148
371	100.000	-0.156	99.997	3.228	5.812	0.664	1783970029.350
372	100.000	-0.477	100.002	3.337	5.769	0.664	1783970029.573
373	100.000	-0.032	100.000	3.068	5.889	0.664	1783970029.758
374	100.000	0.166	100.001	3.293	5.834	0.664	1783970029.974
375	100.000	-0.035	99.995	3.188	5.822	0.664	1783970030.161
376	100.000	0.078	100.001	3.459	5.765	0.664	1783970030.353
377	100.000	0.150	99.999	3.331	5.789	0.664	1783970030.608
378	100.000	-0.138	99.998	3.299	5.809	0.664	1783970030.830
379	100.000	-0.312	99.996	3.371	5.824	0.664	1783970031.006
380	100.000	-0.030	99.998	3.281	5.858	0.664	1783970031.202
381	100.000	0.029	100.000	3.511	5.761	0.664	1783970031.386
382	100.000	-0.184	100.001	3.375	5.790	0.664	1783970031.589
383	100.000	-0.162	100.002	3.219	5.884	0.664	1783970031.762
384	100.000	-0.211	99.998	3.484	5.803	0.664	1783970031.953
385	100.000	0.106	100.004	3.243	5.758	0.664	1783970032.139
386	100.000	-0.367	100.001	3.139	5.836	0.664	1783970032.334
387	100.000	-0.166	99.998	3.131	5.867	0.664	1783970032.510
388	100.000	-0.259	99.998	3.263	5.809	0.664	1783970032.681
389	100.000	0.115	100.004	3.198	5.792	0.664	1783970032.905
390	100.000	-0.001	100.006	3.281	5.797	0.664	1783970033.144
391	100.000	-0.346	100.003	3.280	5.835	0.664	1783970033.324
392	100.000	-0.007	100.001	3.498	5.840	0.664	1783970033.515
393	100.000	-0.009	100.001	3.496	5.750	0.664	1783970033.700
394	100.000	-0.100	100.000	3.252	5.798	0.664	1783970033.899
395	100.000	0.283	99.999	3.111	5.856	0.664	1783970034.101
396	100.000	0.098	99.995	3.304	5.780	0.664	1783970034.264
