Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
289	200.000	0.009	200.000	0.614	0.272	1.328	1782941442.487
290	200.000	0.009	199.998	1.182	3.682	1.328	1782941442.736
291	200.000	0.023	199.998	1.183	5.530	1.328	1782941442.977
292	200.000	-0.015	199.998	0.527	0.129	1.328	1782941443.251
293	200.000	-0.025	199.999	1.432	3.998	1.328	1782941443.539
294	200.000	0.017	200.001	0.978	5.651	1.328	1782941443.796
295	200.000	-0.050	200.002	0.433	1.223	1.328	1782941444.023
296	200.000	-0.020	199.999	1.570	4.435	1.328	1782941444.292
297	200.000	0.015	200.001	0.971	5.787	1.328	1782941444.533
298	200.000	0.005	200.002	0.569	1.309	1.328	1782941444.800
299	200.000	-0.007	199.998	1.561	4.656	1.328	1782941445.111
300	200.000	0.037	200.000	0.866	5.967	1.328	1782941445.348
301	200.000	0.046	200.001	0.714	2.316	1.328	1782941445.576
302	200.000	-0.041	200.000	1.625	4.893	1.328	1782941445.863
303	200.000	-0.015	200.000	0.703	5.959	1.328	1782941446.088
304	200.000	0.039	200.000	0.717	2.640	1.328	1782941446.378
305	200.000	-0.016	199.998	1.435	5.204	1.328	1782941446.691
306	200.000	0.004	199.995	0.487	0.015	1.328	1782941446.975
307	200.000	-0.022	200.006	1.357	4.098	1.328	1782941447.255
308	200.000	-0.023	200.000	0.947	5.728	1.328	1782941447.529
309	200.000	-0.018	199.997	0.508	2.230	1.328	1782941447.821
310	200.000	-0.033	199.999	1.604	4.836	1.328	1782941448.091
311	200.000	-0.003	200.002	0.677	6.116	1.328	1782941448.395
312	200.000	-0.030	200.002	1.162	3.760	1.328	1782941448.727
313	200.000	0.081	199.999	0.888	5.686	1.328	1782941449.019
314	200.000	-0.035	200.000	0.347	2.501	1.328	1782941449.342
315	200.000	0.019	200.003	1.488	5.279	1.328	1782941449.649
316	200.000	-0.019	199.997	0.580	6.083	1.328	1782941449.885
317	200.000	0.023	200.000	1.167	3.423	1.328	1782941450.168
318	200.000	0.017	200.003	1.202	5.471	1.328	1782941450.441
319	200.000	-0.023	200.000	0.547	0.751	1.328	1782941450.728
320	200.000	-0.015	200.001	1.562	4.432	1.328	1782941451.040
321	200.000	-0.022	200.000	0.762	6.029	1.328	1782941451.324
322	200.000	0.004	199.999	0.774	2.687	1.328	1782941451.573
323	200.000	0.014	199.999	1.608	5.055	1.328	1782941451.813
324	200.000	-0.022	200.000	0.708	6.120	1.328	1782941452.087
325	200.000	0.022	200.003	1.043	3.252	1.328	1782941452.348
326	200.000	-0.026	199.999	1.393	5.310	1.328	1782941452.662
327	200.000	0.014	200.000	0.433	0.854	1.328	1782941452.973
328	200.000	0.025	200.001	1.589	4.572	1.328	1782941453.280
